Text,Label
"Salah satu icon Pulau Bali, pantai dengan air biru dan pasir yang putih.. bersih dengan pemamdangan indah, patung2 Dewa tampak Bagus..",positif
"Kalo main ke pantai Pandawa,cari parkiran ny yg sebelah ujung kiri aza karena disana bisa ngeliat pemandang bagus termasuk pemandangan bule-bule cewek yang cantik-cantik & seksi juga",positif
"Perpaduan pantai dan tebing yang menawan. Serta pasir putihnya yang lembut. Menjadikan objek wisata ini, menjadi salah satu pantai terbaik dan wajib di kunjungi di Bali. Hanya saja warung pedagang di sekitar pantai, masih belum tertata dengan baik.",positif
"Indahh nyaman ,jadi pengen ke situ lgi,,,bagi yang belum pernah klo ada waktu main"" ke pantai Pandawa",positif
"Pantai Pandawa salah satu pantai yang wajib dikunjungi kalo ke Bali. Akses kesananya mudah karna jalannya udah enak banget kalo mau kesana, harga tiket masuknya murah, cocok buat berenang karna ombaknya ngga terlalu besar. Kalo mau sewa …",positif
"Disarankan kesininya sorean siang mh panas, tpi kondisi pantai bersih sih",positif
"Tempatnya bagus tapi kebersihannya kurang
Dibanding dengan pantai melasti kebersihannya kerasa bedanya
Di pantai pandawa banyak juga spot foto yang bagus
Tp untuk di pantainya cukup banyak anjing",negatif
"Sepi bgt nich  padahal pandawa tampilan baruuuu , tiket masuk 8k/org , motor 2k ",positif
"salah satu pantai yang ada di kawasan wisata pulau Dewata Bali, jalan menuju pantai yang naik turun dan berbelok, memanjakan mata, parkir luas dan nyaman, pantai yang Indah. Cocok untuk liburan keluarga anda.",positif
"Indah nya pantai ini,bersih dan juga ditambah tebing tinggi yg membuat pantai ini menjadi terlihat unik,bisa seru seruan dengan main perahu.intinya jangan lupa mampir kesini ya jika kebali",positif
"perpaduan pantai dan tebing, ada patung tokoh-tokoh pandawa di sepanjang jalan, view dari tebing sangat bagus",positif
"SPOT pantainya Indah!!! cuma ya mohon maaf kalau kesini harus siap siap pake sunblock, cocok buat kamu yang pengen ngubah warna kulit secara instant tapi ga mau ke salon kulit... …",positif
"pandawa salah satu tempat wisata yg luarbiasa dibali , tapi  tiket masuk untuk wisatawan domestik saya rasa masih terlalu mahal 20000 per orang dan tambah parkir 2000 utk motor , ..",positif
"Udah 2x kesini, mantap",positif
"Tiket murah 8k
Parkir motor 2k
Tempatnya sudah tidak bagus seperti dulu tp wajib dikunjungi kalo pas ke bali
Lumayan bisa foto disini",positif
Suasana ramai dengan wisatawan domestik. Sempat menikmati coconut water di pantai Pandawa,positif
"Pantai pasir putih yang lumayan bagus, hanya jarak memang agak jauh..tapi nuansa alam nya bagus banget",positif
"Pantainya berpasir putih, dan selama perjalanan masuk menuju pantai kita melewati tebing kapur dan ada tebing bertuliskan pantai pandawa (spot yg banyak dicari pengunjung. Cuma di pantai ini tidak bisa melihat view sunset",positif
"Pantai pertama dibali, saat pertama kalinya berkunjung ke bali. �bersama ayang",positif
"Pasti udah banyak yang tahu tentang pantai ini. Salah satu destinasi wisata pantai yang wajib dikunjungi jika berlibur ke bali. Pantai yang indah dan sangat luas. Bersih, dan semakin lengkap fasilitas nya. Salah satu pantai pasir putih …",positif
"Keindahan pantai pandawa  bali benar benar membuat takjub dengan keindahan alam semesta ini...
Sampai di tempat itu seakan saya di sajikan pemandangan yg eksotis..alam yg alami ..alam yg membuat tenang untuk melihat luasnya dunia",positif
Tempat enak banget dan pemandangan nya keren...,positif
Bagus sekali pemandanganny,positif
"Jalan tebing nya keren banget , ada patung patung dewa, tulisan raksasa pantai pandawa nya jadi ikon yang menunjukan keindahan pantai pandawa, banyak spot untuk selfi yang instagramable banget. Tapi kalo kesini jangan pas tengah siang panas banget, panasnya membakar kulit",positif
"Cocok untuk liburan bersama teman dan keluarga, area parkir luas, pantai bersih, tersedia banyak stand makanan, spot foto, kamar mandi, penjual souvernir, serta sampan jika ingin menyebrang ke tengah laut/memancing ditengah laut.",positif
Pantai terbaik di bali saat ini yang lokasinya tidak terlalu jauh dari keramaian.,positif
"Ombak yang cukup besar sehingga cocok untu surfing, pasir putih, tebing",positif
"Bersih bgt, pas dtg lagi sepiiiiiii",positif
Pernah kemari pd 25Feb2020. Pantainya indah banget tapi panas terik,positif
"Pantainya indah, sunset nya bagus, pertunjukan tari kecak nya luar biasa.!",positif
"Keindahannya bisa dinikmati dari atas tebing, ada mobil terbuka,mirip odong2 yang bisa mengajak kita memutari area pantai dengan membayar 10.000, juga bisa  melihat goa2  yang di dalamnya ada  patung Pandawa,",positif
"Tidak terlalu ramai, pantai dan pasirnya bersih",positif
salah satu pantai yang banyak menarik kunjungan wisatawan karena keindahannya dan enak digunakan untuk berenang dan berselancar. saat ini infrastruktur semakin dikembangkan sehingga makin menambah daya tarik wisatawan yang berkunjung ke pantai ini.,positif
"Sangat menarik dengan pemandangan bebatuan yang sangat memanjakan mata, fasilitas disana juga sudah lengkap dan bisa digunakan, hanya saja disana masih kekurangan tempat untuk berteduh,untuk aksesnya sendiri sudah sangat baik karena bus pun sudah bisa masuk kesana",positif
"Salah satu pantai yang sudah ramai di bali, namun masih dalam tahap pembangunan fasilitas, terdapat beberapa hotel dan resort di sekitar pantai. Terdapat banyak restoran dan warung yang dikelola oleh penduduk lokal. Belum ada restoran …",positif
"Pandawa sekarang rindang banget. Walaupun cuaca siang hari panas, jadi ngak kerasa panas nya karena banyak pohon pohon yang bisa jadi tempat buat berteduh. Kalo udah kesini, jangan lupa mampir ke pandan warung dan beli kelapa disana. Ibu …",positif
Pantai Pandawa begitu indah yg plg mengesan pemandangan di jala menuju pantainya,positif
"Sepi, tempatnya bagus cuma agak kurang untuk toiletnya,",positif
"Bagusss, airnya bersih pantainya juga pasir putih yang bersih",positif
Tempat terbaik untuk keluarga,positif
"pantai bersih, view bagus, statue bagus2, tiket masuk dan kano dan sewa payung murah + pijat ibu2nya murah dan ramah",positif
"Jalan menuju Pantai Pandawa sangat menarik...Ada empat spot yang dapat diambil yaitu :
1. Tebing tebing dan perjalanan menuju Pantai Pandawa. …",positif
"Jalan menuju ke Pandawa beach, melewati permukiman unik, bukan unik karena rumah atau kampung nya, tapi karena rumah mereka dibangun di atas tanah kapur (profil geologi nya). …",positif
Tempatnya banyak tebing dan patung-patung. Ada satu spot dari pintu masuk yang bisa ke tempat tinggi dan sepi. Pemandangan dari situ sangat keren. …,positif
Pemandangan yg indah sekali di pantai pandawa,positif
Terdapan keindahan tersembunyi di balik tebing yang luar biasa. 🥰😍 …,positif
"Pantai pasir putih yg indah. Pemandangannya luar biasa. Pantainya bersih. Rame juga, karena pantai ini cukup hitz saat ini. Kalau siang emang panas banget sih. Di bagian timur ada spot bagus, di karang-karangnya. Pokoknya pantai ini recommended banget dan wajib jadi itinerary buat yg mau ke Bali :))",positif
"Pantai Pandawa merupakan salah satu kawasan wisata yang terletak di daerah Kuta selatan, Kabupaten Badung, Bali. Pantai ini terletak di balik perbukitan (harus melalui dua buah terbing) dan sering disebut sebagai Pantai Rahasia (Secret …",positif
saya menyukai pandawa ...tempat wisata yg plng kren .,positif
"Asyiknya di pagi atau sore hari
Siang panas banget
Sport foto bagus
Yg berlatar belakang jln raya",positif
"Pantai cantik dengan panorama yang indah, cuma sayang aku kesininya pas lagi panas cuacanya, jadi ga bisa main airnya langsung.
Tapi btw, pandawa you give me big experience, semoga Allah pertemukan our lagi yaa.",positif
"Pantainya ga sebagus dulu.. Agak sedikit lebih tidak tertata rapih, tapi masih trmasuk asri dan cukup bersih..",negatif
Pantai di pulau bali yg cukup indah..tapi masih kalah indah dari Pantai Melasti,negatif
Bagus pemandangan bagus asik buat selvi,positif
"Setiap tempat itu indah, tapi tak semua orang bisa menikmatinya, cintai lingkunganmu, karna bukan hanya dipantai saja yg mengandung unsur indah, pegunungan pun tak kalah luar biasa 👍 …",positif
Pantai yang nyaman untuk berlibur bersama keluarga di bali,positif
"Recommended untuk dikunjungi. Ombaknya cukup tenang. Bisa bermain kayak dengan nyaman. Tersedia fasilitas penyewaan tenda, tikar, mandi dan toilet. Di area parkiran tersedia mushola, penyewaan sepeda listrik, pedal car. …",positif
Pantai pandawa adalah salah satu destinasi wisata yang sangat indah. Tempat ini menyajikan pemandangan yang sangat indah. Perjalanan menuju pantai dewata juga tidak kalah indah dikarenakan kita harus melewati gunung kapur yang sangat memanjakan mata. Dan juga beberapa patung dari tokoh pewayangan yang sangat indah,positif
"Pantai yang cukup Indah, apa lagi kalo sore. Parkiran luas. Disekitar parkiran juga banyak terdapat toko/warung. Wajib dikunjungi saat berkunjung ke Bali",positif
Sayangnya banyak sampah di pesisir pantai,negatif
"Datang pagi pagi lebih sepi dan disini bisa main canoe hanya bayar 50rb bisa muat 3 orang untuk 1 canoe, pantainya juga tidak terlalu dalam, banyak orang orang yang mancing disini. Airnya seger banget karna gradasi warna birunya cantik …",positif
"Pemandangan yang sangat menaljubkan,, terdapat tebing batu sangat besar bertuliskan sign “Pantai pandawa” ,, melihat hamparan laut dengan warna biru dan tosca disertai debur ombak yang sangat memanjakan mata,,, atmosphere nya menenangkan,,, terdapat juga patung patung pandawa,,, berharap bisa datang lagi ke sini",positif
"Pantai yang indah, ada permainan kano, sport foto yg keren",positif
"Menakjubkan, tempat nya seperti berada di luar negeri..",positif
Begitu masuk kita disambut tebing yg tinggi ada patung pandawa yg indah pantai yg bersih ada fasilitas toilet dan yg ingin main kano banyak disewakan harga standar dagang makanan dan sovenir juga ada pokoknya yg ingin ke bali harus kesini ya indah banget,positif
"suasananya di sana enak banget buat berjemur banyak touris touris yang suka ke sana,pantainya bagus dan bersih ada banyak warung warung jadi gk khawatir kelaparan,foto yang saya lampirkan ini beberapa tahun yang lalu dan itu pun sudah bagus banget pantainya",positif
Pemandangan dr atas okeh.. Bukit d belah. Yg penting 1..ada musholla nya. Parkir luas.. Toilet bnyak.. Shower d pantai ada mudah2an d tambah,positif
"Salah satu tempat yang bagus untuk di kunjungi di bali.
Kalau anda ingin bermain kayak disini punya.",positif
"Spot foto keren
view sunset maupun sunrise tidak kalah ciamik
mungkin dampak pandemi dan gelombang tinggi, sehingga sepi pengunjung dan tidak diperbolehkan berenang di pantai",positif
Puas banget sama keindahannx klo main kesana pasti lupa waktu..bali beautifull 👍👍👍 …,positif
Sangat indah dan cocok untuk rekreasi keluarga... Semoga bisa ikut olahraga paralayang disini....,positif
"Pantai yang keindahannya luar biasa, ditambah monumen yang dibangun untuk memperkaya keindahan lingkungannya",positif
"bagus buat spot foto2, akses  wow,",positif
"Bagus bgt pantai nya, bisa berenang... Pengalaman pertama berkunjung di pantai PANDAWA.. Tuket masuk 8k per org.. Ini di masa PPKM masih agak sepi pantainya...",positif
"Lokasinya berada di ujung selatan pulau Bali, kurang lebih 25 km dari pusat kota Bali, sekitar 1 jam 30 menit perjalanan jika menggunakan motor. …",positif
Tempat yg indah dengan pemandangan laut. Paling bagus kalau di pagi atau sore hari,positif
"Masuk kesini bayar 8000 per orang, motor bayar 2000. Pantai nya bagus, pasir putih meskipun agak kotor. Ada beberapa cabana dan sunbed di sepanjang pantai yang bisa dipakai, for free. Restoran banyak berderet pinggir pantai. Toilet sayangnya kudu bayar 5000 per orang 😕 Overall OK, worth to visit. …",positif
"Pantai Pandawa adalah salah satu kawasan wisata di area Kuta selatan, Kabupaten Badung, Bali. Pantai ini terletak di balik perbukitan dan sering disebut sebagai Pantai Rahasia. Di sekitar pantai ini terdapat dua tebing yang sangat besar …",positif
"Pantai yg menakjubkan, dan sangat2 indah,  pasirnya yg indah. Airnya bening bersih, pemandangan kelaut lepas seakan2 membawa kita melayang jauh ke langit, plong semua beban yg dipikiran, dan ingin kesana lagi.",positif
"Pantai pandawa keren👍🏻
Mataku di suguhi pemandangan yg begitu indah. …",positif
"terbuka untuk umum

Deskripsi : kalo ke bali wajib ke sini, salah satu pantai terbaik di bali, pasir …",positif
"Pantainya banyak rumput laut kalau gak salah namanya, pasir putih, cocok kalau sore"" Kesana adem apa lagi bareng sama keluarga, disana juga banyak yg dagang makanan, biyaya masuk kesana tidak terlalu mahal, gak sabar mampir lagi",positif
"Sudah banyak sekali perubahan nya
Harga tiket masuk nya 8k per orang
Dan loket tiketnya juga cakep banget.
Parkiran luas",positif
Disarankan mengunjungi menjelang sore agar air laut mulai pasang dan aman untuk bermain anak,positif
"Pantainya sangaaaat cantik, banyak spot selfie dan bagus sekali untuk berfoto. Pokonya destinasi wajib kalau ke Bali 😁 …",positif
"Pantai yang bersih banget masih asri, lautnya bersih, pasirnya pun masih bersih, bebas dari sampah …",positif
"Beautiful beach, buat yang suka ke pantai yang cukup tenang cocok nih. Karena ga terlalu rame pantai nya",positif
Good view...pantai yang saat ini sebagai destinasi wajib yang harus dikunjungi saat berlibur ke Bali...disini kebanyakan wisatawan dalam negri (lokal) ....tempatnya memiliki icon 5 pandawa seperti cerita pewayangan mahabarata.... …,positif
"pertama kali kesini 2016 masih dikembangkan, kemarin kesini lagi pas lagi corona sayang banget jadi nggak terawat, kata yang berjualan di sekitar pantai sejak pandemi pengunjung sepi... semoga segera pulih kembali negeri kita",positif
"Keren banget pantai nya.. masih alami, bersih, air lautnya jernih banget
Maha besar ciptaan Mu ya Allah",positif
".Ini adalah salah satu pantai teekenal di Bali....

Saya suka dengan pantai ini, indah pantainya, bersih dan fasilitasnya memadai. …",positif
Air biru..pasir putih..parkiran banyak,positif
"Pantai bagus, sudah mulai ramai pengunjung,  cocok untuk liburan bareng keluarga",positif
"Pantai yang sangat nyaman untuk liburan bersama keluarga view nya bagus, tiket masuk relatif murah. Dan anda bisa melakukan aktivitas paralayang juga di pantai ini.",positif
Pantai di Bali yang terkenal. Kalau di peta berada disisi paling selatan. Disini kita bisa bermain kano. Pantainya pasir putih & cukup bersih. Pantainya panjang dan ombaknya tenang. Kalau menurut saya ini adalah pantai untuk wisatawan …,positif
"Tempatnya nyaman,warga lokal ramah.ingat mampir d jembung bali,nasi gorengnya recomend dgn harga tdk mnguras kantong.ttp smangat semoga bali bangkit",positif
"yang belum kesana rugi, jadi buruan k pantai pandawa",positif
"Pantai nya bersih dan indah .
Untuk ticket masuk Rp10.000
Disana juga banyak  batu-batu karang yang cantik .
Tebing di atas pantai juga sangat bagus.",positif
Pantai yang sangat indah dengan fasilitas yang lumayan bagus,positif
